,StartDate,EndDate,Status,Progress,duration,Finished,RecordedDate,ResponseId,DistributionChannel,UserLanguage,IC,OPC,Parent,rsv_intent_hyp_pre,rsv_intent_hyp_rej,rsv_intent_hyp_post,no_child,X1_age_ch_i,X1_sex_ch_i,X1_relationship_ch_i,X1_relationship_ch_i_6_TEXT,X1_permission_ch_i,X1_rsv_ch_i,X2_age_ch_i,X2_sex_ch_i,X2_relationship_ch_i,X2_relationship_ch_i_6_TEXT,X2_permission_ch_i,X2_rsv_ch_i,X3_age_ch_i,X3_sex_ch_i,X3_relationship_ch_i,X3_relationship_ch_i_6_TEXT,X3_permission_ch_i,X3_rsv_ch_i,besd1,besd2,besd3,besd4,besd5,besd6,besd7,besd8,besd9,besd10,besd11,besd12,besd13,besd14,besd15,besd16,besd16_13_TEXT,besd17,besd18,besd18_9_TEXT,AGE,SEX,REG,EDU,SCH,EMP,REL,ETH,LAN,HHLAN,MIG,BUK,YUK,ENP,DIS1,DIS2,HEA,state,Age,RecipientFirstName,no_child.1,RCT
1970,30/08/2024 18:36,30/08/2024 18:41,IP Address,100,277,True,30/08/2024 18:41,R_2dN5afpL8Rumh7W,anonymous,EN,I agree to participate in the study and am happy for my anonymous data to be shared. I also confirm that I am least 18 years old that you reside in the UK.,N9,Yes,"Yes, definitely",Concerns over the effectiveness of treatment,"Yes, definitely",1,7,Male,Father,,No,,,,,,,,,,,,,,A little important,A little safe,Moderately,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,A little easy,A little easy,The clinic opening times are inconvenient,,A little satisfied,The clinic does not open on time,,54.0,Male,London,"2 or more A levels or VCEs, 4 or more AS levels, Higher School Certificate, Progression or Advanced Diploma, Welsh Baccalaureate Advance Diploma, NVQ level 3; Advanced GNVQ, City and Guilds Advanced Craft, ONC, OND, BTEC National, RSA Advanced Diploma",No,In full-time or part-time employment (including self-employed),Christian,Mixed or Multiple ethnic groups: White and Black Caribbean,English,No people in my household have English or Welsh as their main language,No,Yes,,Very well,Yes,"Yes, a lot",Good,16dfd1e94a5f9f21f85247f114f88c299d98458cQ0002KPP0000028e,45-54,,1,RCT5
1971,30/08/2024 18:34,30/08/2024 18:41,IP Address,100,402,True,30/08/2024 18:41,R_8znEuJLm6SNLkwq,anonymous,EN,I agree to participate in the study and am happy for my anonymous data to be shared. I also confirm that I am least 18 years old that you reside in the UK.,NN16,Yes,"Yes, definitely",Fear of side effects or adverse reactions,"Yes, definitely",1,17,Male,Mother,,No,,,,,,,,,,,,,,Very important,Very safe,Very much,Yes,Yes,Yes,Yes,Yes,Yes,No,Yes,Yes,No,Very easy,Moderately easy,"Nothing, it's not hard",,Very satisfied,Nothing. I am satisfied.,,58.0,Female,East Midlands,"2 or more A levels or VCEs, 4 or more AS levels, Higher School Certificate, Progression or Advanced Diploma, Welsh Baccalaureate Advance Diploma, NVQ level 3; Advanced GNVQ, City and Guilds Advanced Craft, ONC, OND, BTEC National, RSA Advanced Diploma",No,In full-time or part-time employment (including self-employed),Christian,"White: English, Welsh, Scottish, Northern Irish or British",English,"Yes, at least one person in my household has English or Welsh as their main language",No,Yes,,Very well,Yes,"Yes, a little",Fair,873e2b383e5c34703ce03810eedb67c3bff415edQ0002JZ6000002b5,55-64,,1,RCT4
1972,30/08/2024 18:29,30/08/2024 18:41,IP Address,100,733,True,30/08/2024 18:41,R_8N9fJhXqCLjGpxb,anonymous,EN,I agree to participate in the study and am happy for my anonymous data to be shared. I also confirm that I am least 18 years old that you reside in the UK.,S21,Yes,"Yes, definitely",Fear of side effects or adverse reactions,"Yes, definitely",2,7,Female,Father,,No,,11.0,Male,Father,,No,,,,,,,,Very important,Moderately safe,Moderately,Yes,Yes,Not applicable to me,Not applicable to me,Yes,No,No,Yes,Yes,No,Moderately easy,Moderately easy,"Nothing, it's not hard",,Very satisfied,Nothing. I am satisfied.,,52.0,Male,Yorkshire and the Humber,"Degree (BA, BSc), higher degree (MA, PhD, PGCE), NVQ level 4 to 5, HNC, HND, RSA Higher Diploma, BTEC Higher level, professional qualifications (for example, teaching, nursing, accountancy)",No,In full-time or part-time employment (including self-employed),No religion,"Asian, Asian British or Asian Welsh: Indian",English,"Yes, at least one person in my household has English or Welsh as their main language",No,Yes,,Very well,No,,Good,95493f704a84f3626c3f85b1ed642b0d8222257eQ0002IDN00000287,45-54,,2,RCT4
1973,30/08/2024 18:36,30/08/2024 18:42,IP Address,100,345,True,30/08/2024 18:42,R_8CJZdNd4Dbd6ODL,anonymous,EN,I agree to participate in the study and am happy for my anonymous data to be shared. I also confirm that I am least 18 years old that you reside in the UK.,WN7,Yes,"Yes, definitely","Given too soon after birth,Infants are at low risk of RSV,Financial or cost-related reasons","Yes, definitely",2,1,Male,Mother,,No,"Yes, definitely",4.0,Male,Mother,,Yes,,,,,,,,Very important,Very safe,Very much,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Moderately easy,A little easy,"Nothing, it's not hard",,Very satisfied,"Waiting times are long,Staff are not respectful",,36.0,Female,North West England,"Degree (BA, BSc), higher degree (MA, PhD, PGCE), NVQ level 4 to 5, HNC, HND, RSA Higher Diploma, BTEC Higher level, professional qualifications (for example, teaching, nursing, accountancy)",No,In full-time or part-time employment (including self-employed),No religion,"White: English, Welsh, Scottish, Northern Irish or British",English,"Yes, at least one person in my household has English or Welsh as their main language",No,Yes,,Very well,No,,Very good,56636720661c52b17e696151a716d7a9d7d6483aQ0002KMA0000028d,35-44,,2,RCT0
1974,30/08/2024 18:37,30/08/2024 18:42,IP Address,100,297,True,30/08/2024 18:42,R_8MzGSxfZd1SQKMs,anonymous,EN,I agree to participate in the study and am happy for my anonymous data to be shared. I also confirm that I am least 18 years old that you reside in the UK.,Tq11,Yes,"Unsure, but leaning towards yes",Insufficient information or understanding about treatment,"Yes, definitely",2,15,Female,Father,,No,,17.0,Male,Father,,No,,,,,,,,Very important,Very safe,Very much,Yes,Yes,Yes,Yes,Yes,Yes,No,Yes,Yes,No,Very easy,Very easy,"Nothing, it's not hard",,Very satisfied,Nothing. I am satisfied.,,46.0,Male,South West England,"2 or more A levels or VCEs, 4 or more AS levels, Higher School Certificate, Progression or Advanced Diploma, Welsh Baccalaureate Advance Diploma, NVQ level 3; Advanced GNVQ, City and Guilds Advanced Craft, ONC, OND, BTEC National, RSA Advanced Diploma",No,In full-time or part-time employment (including self-employed),Christian,"White: English, Welsh, Scottish, Northern Irish or British",English,"Yes, at least one person in my household has English or Welsh as their main language",No,Yes,,Very well,No,,Good,d6421704ca0473700c21e8f62bab1991d18f48b4Q0002KT700000299,45-54,,2,RCT6
1975,30/08/2024 18:38,30/08/2024 18:42,IP Address,100,207,True,30/08/2024 18:42,R_8ZNPfhSKH9h9hev,anonymous,EN,I agree to participate in the study and am happy for my anonymous data to be shared. I also confirm that I am least 18 years old that you reside in the UK.,IP2,Yes,"Yes, definitely",Given too soon after birth,"Yes, definitely",1,9,Male,Mother,,No,,,,,,,,,,,,,,A little important,A little safe,A little,No,No,No,No,Yes,No,No,Yes,Yes,No,A little easy,A little easy,My family and household responsibilities make it difficult for me to find time,,A little satisfied,Waiting times are long,,40.0,Female,East of England,"5 or more GCSEs (A* to C or 9 to 4), O levels (passes), CSEs (grade 1), School Certification, 1 A level, 2 to 3 AS levels, VCEs, Intermediate or Higher Diploma, Welsh Baccalaureate Intermediate Diploma, NVQ level 2, Intermediate GNVQ, City and Guilds Craft, BTEC First or General Diploma, RSA Diploma",No,Unemployed and looking after the home or family,No religion,"White: English, Welsh, Scottish, Northern Irish or British",English,"Yes, at least one person in my household has English or Welsh as their main language",No,Yes,,Very well,No,,Good,1f70e8cfa2b90a6660f370a76d5378e5fcb16ecbQ0002LDR000002a1,35-44,,1,RCT2
1976,30/08/2024 18:23,30/08/2024 18:42,IP Address,100,1142,True,30/08/2024 18:42,R_2pJhj2wm00IG7iK,anonymous,EN,I agree to participate in the study and am happy for my anonymous data to be shared. I also confirm that I am least 18 years old that you reside in the UK.,Cv2,Yes,"Yes, definitely",Concerns over the effectiveness of treatment,"Yes, definitely",2,11,Male,Mother,,No,,14.0,Female,Mother,,No,,,,,,,,Very important,Very safe,Very much,Yes,Yes,Not applicable to me,Not applicable to me,No,Yes,No,Yes,Yes,No,Very easy,Not at all easy,"Nothing, it's not hard",,Very satisfied,Nothing. I am satisfied.,,47.0,Female,West Midlands,"Degree (BA, BSc), higher degree (MA, PhD, PGCE), NVQ level 4 to 5, HNC, HND, RSA Higher Diploma, BTEC Higher level, professional qualifications (for example, teaching, nursing, accountancy)",No,In full-time or part-time employment (including self-employed),Christian,"White: English, Welsh, Scottish, Northern Irish or British",English,"Yes, at least one person in my household has English or Welsh as their main language",No,Yes,,Very well,Yes,"Yes, a little",Fair,40c2fc0117b5b0d9d3b2208a97368b4e0e8468e4Q0002GKU00000285,45-54,,2,RCT0
1977,30/08/2024 18:38,30/08/2024 18:42,IP Address,100,232,True,30/08/2024 18:42,R_83Ek5nrD6yBSjJx,anonymous,EN,I agree to participate in the study and am happy for my anonymous data to be shared. I also confirm that I am least 18 years old that you reside in the UK.,Bd5,Yes,"Unsure, but leaning towards no","Concerns about safety,Concerns about importance of treatment,Insufficient information or understanding about treatment","Yes, definitely",1,0,Male,Brother or sister,,Yes,"Unsure, but leaning towards yes",,,,,,,,,,,,,Not at all important,Moderately safe,A little,No,No,No,Yes,No,No,No,Yes,No,No,A little easy,Not at all easy,I cannot afford to pay for transport or clinic services,,Moderately satisfied,The clinic does not open on time,,30.0,Male,Yorkshire and the Humber,"Degree (BA, BSc), higher degree (MA, PhD, PGCE), NVQ level 4 to 5, HNC, HND, RSA Higher Diploma, BTEC Higher level, professional qualifications (for example, teaching, nursing, accountancy)",No,In full-time or part-time employment (including self-employed),Christian,"Black, Black British, Black Welsh, Caribbean or African: African",English,"Yes, at least one person in my household has English or Welsh as their main language",No,No,Arrived after 2010,Very well,No,,Very good,9a141685811b69e8f5082c44d25ad80f030e05a7Q0002LAE0000028d,25-34,,1,RCT4
1978,30/08/2024 18:37,30/08/2024 18:42,IP Address,100,332,True,30/08/2024 18:42,R_20tMoqN8E8VRBWz,anonymous,EN,I agree to participate in the study and am happy for my anonymous data to be shared. I also confirm that I am least 18 years old that you reside in the UK.,TW10,Yes,"Yes, definitely","Concerns about safety,Fear of side effects or adverse reactions,Insufficient information or understanding about treatment","Unsure, but leaning towards yes",1,3,Female,Mother,,No,,,,,,,,,,,,,,Very important,Moderately safe,Moderately,Yes,Yes,Yes,Yes,Yes,Yes,No,Yes,Yes,No,A little easy,A little easy,"Nothing, it's not hard",,Moderately satisfied,Staff do not spend enough time with people,,38.0,Female,London,"2 or more A levels or VCEs, 4 or more AS levels, Higher School Certificate, Progression or Advanced Diploma, Welsh Baccalaureate Advance Diploma, NVQ level 3; Advanced GNVQ, City and Guilds Advanced Craft, ONC, OND, BTEC National, RSA Advanced Diploma",No,In full-time or part-time employment (including self-employed),Christian,"Black, Black British, Black Welsh, Caribbean or African: Caribbean",English,"Yes, at least one person in my household has English or Welsh as their main language",No,Yes,,Very well,No,,Good,38ad2687258d8a0de49deb82f3498b9e81290bb9Q0002KUD0000028d,35-44,,1,RCT4
1979,30/08/2024 18:20,30/08/2024 18:42,IP Address,100,1350,True,30/08/2024 18:42,R_8nC5xJLJZeBSYTb,anonymous,EN,I agree to participate in the study and am happy for my anonymous data to be shared. I also confirm that I am least 18 years old that you reside in the UK.,Bt53,Yes,"Yes, definitely",Fear of side effects or adverse reactions,"Yes, definitely",1,8,Male,Father,,Yes,,,,,,,,,,,,,,Very important,Very safe,Very much,Yes,Yes,Not applicable to me,Not applicable to me,Yes,Yes,No,Yes,Yes,No,Moderately easy,A little easy,"Nothing, it's not hard",,Very satisfied,Nothing. I am satisfied.,,46.0,Male,Northern Ireland,"Degree (BA, BSc), higher degree (MA, PhD, PGCE), NVQ level 4 to 5, HNC, HND, RSA Higher Diploma, BTEC Higher level, professional qualifications (for example, teaching, nursing, accountancy)",No,In full-time or part-time employment (including self-employed),No religion,"White: English, Welsh, Scottish, Northern Irish or British",English,"Yes, at least one person in my household has English or Welsh as their main language",No,Yes,,Very well,Yes,Not at all,Good,601d3ce1cdbae796195dca12978c2e4b3e1a14c2Q0002EZ60000029d,45-54,,1,RCT2
1980,30/08/2024 18:37,30/08/2024 18:42,IP Address,100,301,True,30/08/2024 18:42,R_8E9HPnZfweMeqUh,anonymous,EN,I agree to participate in the study and am happy for my anonymous data to be shared. I also confirm that I am least 18 years old that you reside in the UK.,LE3,Yes,"Yes, definitely","Infants are at low risk of RSV,Financial or cost-related reasons","Yes, definitely",2,15,Male,Father,,No,,15.0,Male,Father,,No,,,,,,,,Very important,Very safe,Very much,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Very easy,Very easy,I cannot afford to pay for transport or clinic services,,Very satisfied,Staff do not spend enough time with people,,37.0,Male,North West England,"Degree (BA, BSc), higher degree (MA, PhD, PGCE), NVQ level 4 to 5, HNC, HND, RSA Higher Diploma, BTEC Higher level, professional qualifications (for example, teaching, nursing, accountancy)",No,In full-time or part-time employment (including self-employed),Christian,"White: English, Welsh, Scottish, Northern Irish or British",English,"Yes, at least one person in my household has English or Welsh as their main language",Yes,Yes,,Very well,No,,Very good,6526b29e072d0e676f2964c8716dddc048270c03Q0002KYX000002a4,35-44,,2,RCT0
1981,30/08/2024 18:35,30/08/2024 18:42,IP Address,100,469,True,30/08/2024 18:42,R_8eXvC8jPDI1rm5b,anonymous,EN,I agree to participate in the study and am happy for my anonymous data to be shared. I also confirm that I am least 18 years old that you reside in the UK.,LS12,Yes,"Unsure, but leaning towards yes","Concerns about safety,Lack of trust in pharmaceutical companies,Infants are at low risk of RSV","Yes, definitely",1,17,Female,Mother,,No,,,,,,,,,,,,,,Very important,Very safe,Very much,Yes,Yes,Not applicable to me,Not applicable to me,Yes,Yes,Yes,No,Yes,No,Very easy,Not at all easy,"Nothing, it's not hard",,Very satisfied,Nothing. I am satisfied.,,52.0,Female,Yorkshire and the Humber,"2 or more A levels or VCEs, 4 or more AS levels, Higher School Certificate, Progression or Advanced Diploma, Welsh Baccalaureate Advance Diploma, NVQ level 3; Advanced GNVQ, City and Guilds Advanced Craft, ONC, OND, BTEC National, RSA Advanced Diploma",No,Unemployed and long-term sick or disabled,Christian,"White: English, Welsh, Scottish, Northern Irish or British",English,"Yes, at least one person in my household has English or Welsh as their main language",No,Yes,,Very well,Yes,"Yes, a little",Bad,e01a4a1a8f6d146904125cb3c3b8adacb80820a9Q0002K7F00000289,45-54,,1,RCT6
1982,30/08/2024 18:38,30/08/2024 18:43,IP Address,100,307,True,30/08/2024 18:43,R_8VxsbirH6XXfhQg,anonymous,EN,I agree to participate in the study and am happy for my anonymous data to be shared. I also confirm that I am least 18 years old that you reside in the UK.,ML3,Yes,"Yes, definitely","Concerns about importance of treatment,Insufficient information or understanding about treatment","Yes, definitely",2,9,Female,Mother,,No,,12.0,Female,Mother,,No,,,,,,,,Very important,Very safe,Very much,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,Moderately easy,Very easy,"Nothing, it's not hard",,Moderately satisfied,Nothing. I am satisfied.,,41.0,Female,Scotland,"Degree (BA, BSc), higher degree (MA, PhD, PGCE), NVQ level 4 to 5, HNC, HND, RSA Higher Diploma, BTEC Higher level, professional qualifications (for example, teaching, nursing, accountancy)",No,In full-time or part-time employment (including self-employed),Christian,"White: English, Welsh, Scottish, Northern Irish or British",English,"Yes, at least one person in my household has English or Welsh as their main language",No,Yes,,Very well,Yes,"Yes, a little",Good,d7bc0fcc7351970d357f86ae55f278038f84b560Q0002L2D0000028d,35-44,,2,RCT6
1983,30/08/2024 18:38,30/08/2024 18:43,IP Address,100,270,True,30/08/2024 18:43,R_81RQKY1QBCTziAt,anonymous,EN,I agree to participate in the study and am happy for my anonymous data to be shared. I also confirm that I am least 18 years old that you reside in the UK.,Pr9,Yes,"Yes, definitely","Fear of side effects or adverse reactions,Lack of trust in pharmaceutical companies","Yes, definitely",1,3,Female,Mother,,No,,,,,,,,,,,,,,Very important,Very safe,Moderately,No,Yes,Not applicable to me,No,Yes,Yes,Yes,Yes,Yes,No,Very easy,Very easy,"Nothing, it's not hard",,Very satisfied,"Vaccines are not always available,Waiting times are long",,35.0,Female,North West England,"Degree (BA, BSc), higher degree (MA, PhD, PGCE), NVQ level 4 to 5, HNC, HND, RSA Higher Diploma, BTEC Higher level, professional qualifications (for example, teaching, nursing, accountancy)",No,In full-time or part-time employment (including self-employed),No religion,White: Other White,English,No people in my household have English or Welsh as their main language,No,Yes,,Very well,No,,Very good,74c17433956565c864dec11e9c86c654164de89bQ0002L840000028f,35-44,,1,RCT3
